"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.561148921E1,4.903034458E0,9.862774630E0,-1.205265512E0,1.108001513E1
3.562154421E1,4.870722745E0,9.512996528E0,-9.714423752E-1,1.073148374E1
3.563159921E1,4.804017124E0,9.149447064E0,-5.319761352E-1,1.034765484E1
3.564165321E1,4.858740338E0,8.745543042E0,3.836007357E-1,1.001194438E1
3.565170821E1,5.072934372E0,8.333945253E0,1.742588378E0,9.910899095E0
3.566176221E1,5.119989256E0,7.998965870E0,2.149807187E0,9.737526170E0
3.567181721E1,4.738004983E0,7.800486227E0,1.065152265E0,9.188624813E0
3.568187121E1,4.250146930E0,7.702805566E0,-9.778879803E-2,8.798097815E0
3.569192621E1,3.823456016E0,7.759027129E0,-6.139646602E-1,8.671693635E0
3.570198021E1,3.649159873E0,8.137000505E0,-5.953564811E-1,8.937650381E0
3.571203521E1,3.521806346E0,8.531512730E0,-4.224437527E-1,9.239496097E0
3.572208921E1,3.306750433E0,8.612343469E0,-3.936918970E-1,9.233745273E0
3.573214421E1,2.987673429E0,8.360016818E0,-3.131581593E-1,8.883363200E0
3.574219821E1,2.732952636E0,8.104397015E0,-1.114245597E-1,8.553519540E0
3.575225321E1,2.461572832E0,7.805603126E0,6.625772417E-1,8.211320817E0
3.576230721E1,1.472337234E0,6.460097408E0,6.075203269E0,8.989367620E0
3.577236221E1,4.119711336E-1,6.021067992E0,7.392530669E0,9.543190749E0
3.578241621E1,1.062673996E0,8.108931531E0,-2.028056463E0,8.425975291E0
3.579247121E1,1.114752076E0,7.404830287E0,-3.555074372E0,8.289314662E0
3.580252521E1,2.383777090E0,2.665698254E0,-5.101506207E0,6.230064684E0
3.581258021E1,4.711516511E0,-1.040757375E1,-8.417718312E0,1.419062933E1
3.582263421E1,6.781363317E0,-2.724524868E1,-1.047053306E1,2.996535544E1
3.583268921E1,9.874760252E0,-4.455567568E1,-5.003312745E0,4.591026317E1
3.584274321E1,3.522782539E0,-6.299490299E1,2.574576531E1,6.814405499E1
3.585279821E1,9.574216291E-2,-6.774713161E1,7.127062401E0,6.812105421E1
3.586285221E1,-8.785262008E0,-6.882437585E1,3.322743444E0,6.946233629E1
3.587290721E1,-1.283567214E1,-6.752474563E1,-1.353080084E1,7.005303936E1
3.588296121E1,-2.744087079E1,-5.357940293E1,-5.531572427E0,6.045123739E1
3.589301621E1,-3.239774963E1,-2.409591260E1,3.969347262E1,5.661977529E1
3.590307021E1,-1.786441092E1,-1.221923762E1,1.346549913E1,2.549052005E1
3.591312521E1,-4.849925660E0,-1.330614730E1,-2.388276756E1,2.776620106E1
3.592317921E1,-1.995456189E0,-7.545641765E0,-1.443671347E1,1.641149752E1
3.593323421E1,-1.123195748E0,-3.859020828E0,-8.860260735E0,9.729225598E0
3.594328821E1,-4.021665224E-1,-2.297832960E-1,-1.347965056E0,1.425323847E0
3.595334321E1,1.088220920E0,3.404285206E0,3.906451102E0,5.294690052E0
3.596339721E1,2.127341892E0,3.123065123E0,-1.798030508E0,4.184738104E0
3.597345221E1,3.205131672E0,5.020855561E0,-2.911315225E0,6.630053992E0
3.598350621E1,4.484186999E0,6.764429196E0,-2.368933348E0,8.454423729E0
3.599356121E1,5.415491163E0,8.175990908E0,-1.522749442E0,9.924370898E0
3.600361621E1,6.317230049E0,9.644982219E0,-1.325638048E0,1.160561906E1
3.601367021E1,6.677010398E0,1.065961213E1,-1.516699328E0,1.266926105E1
3.602372521E1,6.575448940E0,1.096968764E1,-1.327763511E0,1.285820872E1
3.603377921E1,6.476668417E0,1.107064098E1,-1.148052846E0,1.287728042E1
3.604383421E1,6.369063862E0,1.103408419E1,-7.855874562E-1,1.276452647E1
3.605388821E1,6.347470679E0,1.127238863E1,4.255077302E-1,1.294365429E1
3.606394321E1,7.089353707E0,1.384448992E1,8.594811763E0,1.777075199E1
3.607399721E1,6.592364350E0,1.485308200E1,8.558278359E0,1.836620377E1
3.608405221E1,5.840874932E0,1.455264738E1,4.985885704E0,1.645461704E1
3.609410621E1,5.909520659E0,1.465012397E1,4.242587650E0,1.635689814E1
3.610416121E1,6.063149818E0,1.447783459E1,2.601974713E0,1.591036620E1
3.611421521E1,6.021902390E0,1.387165609E1,5.267242026E-1,1.513154286E1
3.612427021E1,5.626873856E0,1.305923459E1,-1.141758903E0,1.426565564E1
3.613432421E1,5.012894577E0,1.227782672E1,-1.944178154E0,1.340350588E1
3.614437921E1,4.360423956E0,1.166664534E1,-1.896726830E0,1.259847146E1
3.615443321E1,3.757193906E0,1.128105187E1,-1.452286985E0,1.197863827E1
3.616448821E1,3.358748844E0,1.101396392E1,-1.015646156E0,1.155941747E1
3.617454221E1,3.158217414E0,1.081173797E1,-7.666670358E-1,1.128963212E1
3.618459721E1,3.116391403E0,1.066701353E1,-6.669486201E-1,1.113291936E1
3.619465121E1,3.125316301E0,1.051213366E1,-5.345618105E-1,1.097990493E1
3.620470621E1,3.094930368E0,1.038543736E1,-2.943406498E-1,1.084078131E1
3.621476021E1,3.110023493E0,1.034968865E1,-9.498101075E-2,1.080728100E1
3.622481521E1,3.152966614E0,1.033363219E1,3.401910523E-2,1.080399510E1
3.623486921E1,3.313344922E0,1.028265968E1,3.126681626E-2,1.080334773E1
3.624492508E1,3.444786822E0,9.929280860E0,-1.661924869E-1,1.051117475E1
3.625497908E1,3.291283378E0,9.440156593E0,-2.151184791E-1,9.999768934E0
3.626503408E1,3.082017961E0,9.238003730E0,-9.176503301E-2,9.738992168E0
3.627508808E1,2.891653377E0,9.155323516E0,-3.086739296E-1,9.606085963E0
3.628514308E1,2.613165114E0,8.882097747E0,-9.270175695E-1,9.304818852E0
3.629519708E1,2.096364221E0,8.832002311E0,-1.489308046E0,9.198752428E0
3.630525208E1,1.343899633E0,9.074870507E0,-2.157553579E0,9.424138071E0
3.631530708E1,1.057171766E0,1.025437319E1,-3.643307687E0,1.093359376E1
3.632536108E1,1.360328409E0,1.441258785E1,-5.530518758E0,1.549709069E1
3.633541608E1,4.109051862E0,1.302973655E1,5.986962352E0,1.491650294E1
3.634547008E1,5.034890633E0,9.094997208E0,1.205604885E1,1.591908954E1
3.635552508E1,3.524073020E0,6.355055687E0,1.022055523E1,1.254055711E1
3.636557908E1,1.368686419E0,5.861163601E0,-1.879406793E0,6.305450909E0
3.637563408E1,5.588006390E-1,6.882092131E0,-1.088849788E1,1.289320892E1
3.638568808E1,9.637663697E-1,6.224494379E0,-4.757178880E0,7.893283650E0
3.639574308E1,3.352339565E-1,3.447760423E0,4.579888963E0,5.742370299E0
3.640579708E1,1.737241392E0,-9.250529051E-2,-9.033923625E0,9.199909833E0
3.641585208E1,5.913750535E0,-1.715857013E1,-1.412494577E1,2.299789267E1
3.642590608E1,1.086074114E1,-3.972578668E1,-3.346894784E0,4.131943284E1
3.643596108E1,1.106339862E1,-6.167194004E1,1.566658874E1,6.458536197E1
3.644601508E1,6.672254273E0,-6.887795973E1,-2.406059074E0,6.924219403E1
3.645607008E1,-4.450202397E0,-6.855437950E1,8.616980896E0,6.923698151E1
3.646612408E1,-1.846002000E1,-6.300644305E1,1.220203628E1,6.677929240E1
3.647617908E1,-1.817183764E1,-4.086121305E1,-4.493932554E0,4.494496462E1
3.648623308E1,-2.128497595E1,-1.870650587E1,2.245612646E1,3.615606697E1
3.649628808E1,-1.688390419E1,-1.321452728E1,8.838942372E0,2.319087869E1
3.650634208E1,-3.648132225E0,-1.596480960E1,-2.514174326E1,3.000485408E1
3.651639708E1,-8.273655782E0,-1.277759994E1,-3.618842937E0,1.564661191E1
3.652645108E1,-5.883249704E0,-1.207012894E1,-3.355846871E0,1.384060505E1
3.653650608E1,-2.116927563E0,-1.014719957E1,-5.599875507E0,1.178158084E1
3.654656008E1,-2.389472570E0,-6.379147970E0,1.730488735E0,7.028349682E0
3.655661508E1,-2.732360020E-1,-3.660298526E0,2.901210067E0,4.678617645E0
3.656667008E1,2.178455620E0,-1.059838243E0,-3.375180982E-2,2.422821738E0
3.657672408E1,3.776531526E0,2.255458773E0,-2.171434869E0,4.905549309E0
3.658677908E1,4.717253799E0,5.079687322E0,-2.503367853E0,7.370383796E0
3.659683308E1,5.114657764E0,7.182824373E0,-2.354671404E0,9.126728189E0
3.660688808E1,5.029160947E0,8.960925815E0,-2.431194500E0,1.055942034E1
3.661694208E1,5.124100433E0,1.005501939E1,-2.078234929E0,1.147514185E1
3.662699708E1,5.608003721E0,1.102105192E1,-1.814057141E0,1.249816364E1
3.663705108E1,6.540176196E0,1.201204270E1,-2.975800256E-1,1.368033729E1
3.664710608E1,7.956716813E0,1.380369975E1,5.531104649E0,1.686548510E1
3.665716008E1,8.529908838E0,1.477948309E1,6.507455177E0,1.826306213E1
3.666721508E1,8.474425194E0,1.481060081E1,3.551680648E0,1.742940659E1
3.667726908E1,8.397767612E0,1.440332236E1,3.873885620E-1,1.667717799E1
3.668732408E1,8.336155500E0,1.360913248E1,-1.931003208E0,1.607571923E1
3.669737808E1,8.359518635E0,1.274433396E1,-2.727212716E0,1.548345210E1
3.670743308E1,8.326117585E0,1.190368912E1,-2.373373139E0,1.471920340E1
3.671748708E1,8.290179428E0,1.110757901E1,-1.441914024E0,1.393500996E1
3.672754208E1,8.208792034E0,1.020796384E1,2.588877754E-1,1.310167223E1
3.673759608E1,7.874188626E0,9.436564649E0,2.007158514E0,1.245312347E1
3.674765108E1,7.193202596E0,8.941872078E0,2.341991132E0,1.171256429E1
3.675770508E1,6.256889123E0,8.855659561E0,6.842212951E-1,1.086459970E1
3.676776008E1,5.563810465E0,8.999671805E0,-1.037547487E0,1.063139616E1
3.677781408E1,5.145570824E0,9.078214529E0,-1.765579630E0,1.058339027E1
3.678786908E1,4.848227044E0,9.000721380E0,-1.626159790E0,1.035194119E1
3.679792308E1,4.697641068E0,8.848166939E0,-1.114078184E0,1.007963591E1
3.680797808E1,4.625756276E0,8.564900916E0,-2.074311447E-1,9.736435513E0
3.681803308E1,4.570831625E0,8.079732290E0,9.928747594E-1,9.335972146E0
3.682808708E1,4.410231123E0,7.663597062E0,1.266543163E0,8.932244403E0
3.683814208E1,4.182385595E0,7.630754421E0,5.832983530E-1,8.721295733E0
3.684819608E1,4.030679584E0,7.876365545E0,-1.322365361E-1,8.848785149E0
3.685825108E1,3.823866198E0,8.171322491E0,-3.895719123E-1,9.030184396E0
3.686830508E1,3.700935798E0,8.497161507E0,-3.623180401E-1,9.275233357E0
3.687836008E1,3.621899569E0,8.746898426E0,-2.725352132E-1,9.471043449E0
3.688841408E1,3.521458437E0,8.780110611E0,-1.349654317E-1,9.460931642E0
3.689846908E1,3.375088011E0,8.683544430E0,1.567778850E-1,9.317711213E0
3.690852308E1,3.066862856E0,8.539916348E0,4.987002522E-1,9.087602596E0
3.691857808E1,2.797238971E0,8.564712051E0,9.657764232E-1,9.061543051E0
3.692863208E1,2.717102588E0,8.650612326E0,1.643390365E0,9.215013401E0
3.693868708E1,2.733971221E0,8.422127697E0,1.692552584E0,9.015074477E0
3.694874108E1,2.880613542E0,7.930383877E0,5.845578432E-1,8.457578299E0
3.695879608E1,2.547207644E0,7.288430350E0,-1.036471599E0,7.789977992E0
3.696885008E1,1.940422195E0,6.018762435E0,5.228124154E-1,6.345397731E0
3.697890508E1,1.506979209E0,3.739118409E0,5.963882807E0,7.198603403E0
3.698895908E1,1.386921546E0,3.257166336E0,2.567928715E0,4.373435926E0
3.699901408E1,2.031122158E0,3.561422110E0,-6.950917368E0,8.069971309E0
3.700906808E1,1.788821874E0,1.294064838E-1,-7.346141199E0,7.561905861E0
3.701912308E1,7.456977510E-1,-8.337980416E0,2.567449243E0,8.756128036E0
3.702917708E1,1.283889952E0,-1.745443223E1,-9.104266798E-1,1.752525191E1
3.703923208E1,2.245358439E0,-2.824672470E1,-4.158483639E0,2.863934491E1
3.704928708E1,9.602160135E-1,-3.898857207E1,-1.758374691E-2,3.900039840E1
3.705934108E1,-4.429516118E0,-4.773656100E1,4.813141412E0,4.818263379E1
3.706939608E1,-1.353117857E1,-5.507884420E1,9.622314903E0,5.752704422E1
3.707945008E1,-1.941009314E1,-5.670803753E1,-5.480599909E0,6.018795736E1
3.708950508E1,-3.018204081E1,-5.209499135E1,-6.888350991E0,6.059944794E1
3.709955908E1,-2.956349193E1,-3.047075995E1,2.219054359E1,4.790498400E1
3.710961408E1,-1.682952626E1,-1.321893959E1,2.448297723E1,3.251752592E1
3.711966808E1,-3.747329654E0,-1.468041723E1,-2.515527839E1,2.936571403E1
3.712972308E1,-7.508228356E0,-1.365338187E1,-1.014424322E1,1.859284808E1
3.713977708E1,-7.248649403E0,-1.121902694E1,-7.775654272E0,1.545542892E1
3.714983208E1,-4.570581072E0,-9.641190299E0,-5.196093106E0,1.186769334E1
3.715988608E1,-2.933760347E0,-7.152651570E0,1.734146168E0,7.923044692E0
3.716994108E1,-1.310220695E-1,-4.432332721E0,1.999679925E0,4.864304672E0
3.717999508E1,3.041234509E0,-7.148197746E-1,2.620660075E0,4.077736367E0
3.719005008E1,5.293638697E0,1.604274831E0,2.133826162E0,5.928703271E0
3.720010408E1,6.392178490E0,3.319362584E0,3.246403366E-1,7.209958749E0
3.721015908E1,6.918436085E0,5.568872985E0,-5.061630535E-1,8.895690261E0
3.722021308E1,6.791945023E0,6.838987042E0,-7.329414654E-1,9.666409062E0
3.723026808E1,6.113268642E0,7.643278572E0,-7.762623167E-1,9.818062131E0
3.724032208E1,6.000640159E0,8.562056830E0,-1.377425668E0,1.054579542E1
3.725037271E1,6.541412297E0,9.423625345E0,-1.805169373E0,1.161264078E1
3.726042671E1,7.300476784E0,1.012321195E1,-1.393249987E0,1.255856389E1
3.727048171E1,8.360282282E0,1.112712509E1,5.154414153E-1,1.392741585E1
3.728053671E1,9.614188442E0,1.214760689E1,3.673040779E0,1.592131280E1
3.729059071E1,1.000874920E1,1.251114700E1,3.536636932E0,1.640767078E1
3.730064571E1,9.399640651E0,1.176419210E1,1.187197616E0,1.510492960E1
3.731069971E1,8.810070575E0,1.076992336E1,-8.448255980E-1,1.393995420E1
3.732075471E1,8.563099388E0,9.992507973E0,-1.763306233E0,1.327727892E1
3.733080871E1,8.499527290E0,9.565250171E0,-1.321532718E0,1.286399719E1
3.734086371E1,8.696480809E0,9.571768647E0,1.721021947E-1,1.293356690E1
3.735091771E1,8.915684153E0,9.898807511E0,2.030257355E0,1.347582127E1
3.736097271E1,8.747801237E0,1.024586315E1,2.595671414E0,1.372003091E1
3.737102671E1,8.237772589E0,1.034924894E1,1.520738000E0,1.331467217E1
3.738108171E1,7.733399953E0,1.009244157E1,-3.090790320E-1,1.271842685E1
3.739113571E1,7.443620716E0,9.712545041E0,-1.584914700E0,1.233908324E1
3.740119071E1,7.172871242E0,9.203823246E0,-1.636997019E0,1.178304729E1
3.741124471E1,6.678283921E0,8.588996707E0,-8.929668208E-1,1.091639731E1
3.742129971E1,5.979348108E0,8.024185495E0,2.539001369E-1,1.001022587E1
3.743135371E1,5.332746629E0,7.567751257E0,1.338541099E0,9.354182913E0
3.744140871E1,4.693238407E0,7.461207386E0,1.628101065E0,8.963638518E0
3.745146271E1,4.193741764E0,7.666143524E0,1.192799176E0,8.819296820E0
3.746151771E1,3.863150716E0,7.941211166E0,6.678596163E-1,8.856229712E0
3.747157171E1,3.631763529E0,8.169705736E0,4.478955861E-1,8.951782426E0
3.748162671E1,3.251204807E0,8.372141604E0,5.217213980E-1,8.996403779E0
3.749168171E1,2.727631377E0,8.498004091E0,8.873371947E-1,8.969025240E0
3.750173571E1,2.262104718E0,8.642823250E0,1.179323756E0,9.011454711E0
3.751179071E1,2.061035929E0,8.912268795E0,1.013248798E0,9.203427475E0
3.752184471E1,1.951610550E0,8.999926744E0,6.422148979E-1,9.231462782E0
3.753189971E1,1.729140367E0,8.801959902E0,4.627030385E-1,8.982122167E0
3.754195371E1,1.346314095E0,8.394489078E0,6.771391475E-1,8.528688407E0
3.755200871E1,1.117207322E0,7.832731867E0,7.557689953E-1,7.948020350E0
3.756206271E1,1.232984531E0,7.223237988E0,3.584764194E-1,7.336478940E0
3.757211771E1,1.112270518E0,6.271718831E0,8.122951984E-3,6.369589373E0
3.758217171E1,9.336638072E-1,4.566205308E0,-1.046393155E0,4.776703639E0
3.759222671E1,8.057895863E-1,2.157066506E0,-2.802095668E0,3.626840623E0
3.760228071E1,6.909344834E-1,-1.374355879E0,-4.025032636E0,4.308959534E0
3.761233571E1,6.980359268E-1,-7.092641596E0,-4.626458527E0,8.496878101E0
3.762238971E1,9.632743996E-1,-1.493886182E1,-4.264904718E0,1.556556784E1
3.763244471E1,9.893455262E-1,-2.508979893E1,-1.186914611E0,2.513733441E1
3.764249871E1,4.436821921E-1,-3.578175786E1,-4.842775100E-1,3.578778526E1
3.765255371E1,-1.009719418E0,-4.345979520E1,-3.602087156E0,4.362050394E1
3.766260771E1,-4.933754852E0,-4.756738935E1,1.079244055E0,4.783474924E1
3.767266271E1,-7.613284110E0,-4.842793578E1,6.813556917E0,4.949395535E1
3.768271771E1,-2.410145255E0,-3.765848721E1,8.185952225E0,3.861321371E1
3.769277171E1,1.969259347E0,-2.236491224E1,1.885566133E1,2.931899121E1
3.770282671E1,-3.749938096E0,-1.170922008E1,2.422920807E1,2.717024833E1
3.771288071E1,-1.013620213E1,-4.123695045E0,1.825199712E1,2.128104446E1
3.772293571E1,-6.581810710E0,-8.463318408E-1,-4.354683744E0,7.937240095E0
3.773298971E1,-3.866995845E0,1.553751964E0,-6.367434243E0,7.609994801E0
3.774304471E1,-4.036462773E0,9.926379472E-1,-2.173345592E0,4.690606877E0
3.775309871E1,-5.137173638E0,-3.672577679E-2,3.619807727E0,6.284497573E0
3.776315371E1,-6.354757479E0,-2.766516531E-1,9.810595247E0,1.169218790E1
3.777320771E1,-4.122964143E0,2.561893219E-1,3.035367998E0,5.126199876E0
3.778326271E1,-2.270664457E0,1.301151078E0,-2.553527023E0,3.656420580E0
3.779331671E1,-1.089568264E0,2.421636057E0,-5.053783572E0,5.708958625E0
3.780337171E1,-6.015033665E-1,3.438679113E0,-4.913484895E0,6.027325622E0
3.781342571E1,-4.377940460E-1,4.482286654E0,-2.961770264E0,5.390235651E0
3.782348071E1,-2.189542526E-1,5.547701971E0,-8.193019170E-1,5.612146983E0
3.783353471E1,1.227450433E-1,6.664358193E0,6.413980418E-1,6.696277168E0
3.784358971E1,2.867148574E-1,8.039061981E0,1.660354307E0,8.213738453E0
3.785364371E1,1.279436566E-1,9.414384990E0,1.774404833E0,9.580998217E0
3.786369871E1,-4.405467689E-2,1.029197429E1,6.754224050E-1,1.031420724E1
3.787375271E1,-3.359029511E-1,1.061931429E1,-2.008986354E-1,1.062652469E1
3.788380771E1,-4.810084780E-1,1.040242352E1,-5.756665671E-1,1.042943796E1
3.789386171E1,3.255751602E-1,8.635387346E0,7.110794387E-3,8.641525581E0
3.790391671E1,1.685241957E0,6.157380622E0,1.129923554E0,6.483062842E0
3.791397171E1,2.292601018E0,4.367626263E0,1.830863793E0,5.261581590E0
3.792402571E1,2.384755621E0,3.128467950E0,1.821637471E0,4.335058727E0
3.793408071E1,2.046447857E0,2.350793531E0,1.237803513E0,3.353555813E0
3.794413471E1,1.393584887E0,1.973607776E0,5.203238038E-1,2.471425368E0
3.795418971E1,3.160086769E-1,1.693670572E0,1.886304460E-2,1.723002410E0
3.796424371E1,-1.211950634E0,1.348888916E0,-3.694567595E-1,1.850627987E0
3.797429871E1,-2.985402371E0,1.030126201E0,-1.065371317E0,3.332987151E0
3.798435271E1,-4.002825203E0,5.605836743E-1,-1.518963954E0,4.317883180E0
3.799440771E1,-3.997520317E0,1.065830469E-1,-1.485818428E0,4.266050284E0
3.800446171E1,-3.927941667E0,-8.823974669E-2,-1.329852721E0,4.147893471E0
3.801451671E1,-4.298417450E0,-4.391025066E-2,-1.212650692E0,4.466412697E0
3.802457071E1,-4.572542813E0,2.673791385E-1,-1.237663326E0,4.744623261E0
3.803462571E1,-4.437912719E0,9.631580400E-1,-1.431960894E0,4.761644119E0
3.804467971E1,-3.834453167E0,1.809172962E0,-9.910508667E-1,4.354115262E0
3.805473471E1,-3.283615047E0,2.270386130E0,4.928056741E-1,4.022392122E0
3.806478871E1,-2.387468145E0,2.161205750E0,1.244786112E0,3.452579745E0
3.807484371E1,-1.539241806E0,1.506926876E0,1.066009832E0,2.403428990E0
3.808489771E1,-3.827642915E-1,5.359066701E-1,6.687020539E-1,9.385450968E-1
3.809495271E1,7.842477129E-1,-3.280597883E-1,-3.798936009E-2,8.509470556E-1
3.810500671E1,1.816084224E0,-6.516189748E-1,-8.188739008E-1,2.096025683E0
3.811506171E1,2.489121696E0,-5.676360011E-1,-1.501068989E0,2.961611987E0
3.812511571E1,2.868237618E0,-4.656114435E-1,-2.040221595E0,3.550504923E0
3.813517071E1,3.103694175E0,-4.763258815E-1,-2.073478950E0,3.762860458E0
3.814522571E1,3.453978353E0,-5.085107106E-1,-1.574186375E0,3.829701339E0
3.815527971E1,3.664627805E0,-8.594518232E-1,-1.538686174E0,4.066412366E0
3.816533471E1,3.760674754E0,-1.988288380E0,-2.566779737E0,4.968332064E0
3.817538871E1,3.908406996E0,-3.296960147E0,-3.728622656E0,6.328366169E0
3.818544371E1,3.474832447E0,-4.385442730E0,-2.992690340E0,6.345294630E0
3.819549771E1,2.539694849E0,-6.178521230E0,2.124558910E0,7.009844869E0
3.820555271E1,2.787232046E0,-7.664679381E0,1.624519646E0,8.315950732E0
3.821560671E1,4.030406812E0,-6.234290219E0,-5.078237212E0,8.994389740E0
3.822566171E1,4.336165904E0,-2.889482891E0,-7.929910253E0,9.488673392E0
3.823571571E1,4.910407505E0,1.434362930E-1,-5.147458305E0,7.115406021E0
3.824577475E1,5.315492080E0,2.518960623E0,6.079700947E-1,5.913480051E0
3.825582875E1,4.190012118E0,3.341973767E0,2.535201849E0,5.928932334E0
3.826588375E1,2.443092122E0,2.352781584E0,-1.282123654E0,3.626033834E0
3.827593775E1,5.687829325E-1,5.439167708E-1,-2.048698304E0,2.194658109E0
3.828599275E1,-1.340832623E0,-1.443388107E0,9.688403642E-1,2.195416362E0
3.829604675E1,-2.608573588E0,-2.841363814E0,1.822499936E0,4.266088431E0
3.830610175E1,-2.740164591E0,-3.097816261E0,5.990858352E-1,4.178979710E0
3.831615575E1,-2.672291866E0,-2.408841180E0,5.734563196E-1,3.643145866E0
3.832621075E1,-2.683378772E0,-1.286595020E0,8.409266746E-1,3.092411042E0
3.833626575E1,-2.493078800E0,-3.127278042E-1,4.462489005E-1,2.551936257E0
3.834631975E1,-2.307643126E0,2.160569572E-1,-2.353246292E-1,2.329651280E0
3.835637475E1,-2.323078898E0,4.031602567E-1,-4.016077479E-1,2.391761389E0
3.836642875E1,-2.263922617E0,6.888739246E-1,-3.234550329E-1,2.388412875E0
3.837648375E1,-1.869356891E0,1.092946932E0,-2.222235040E-1,2.176789256E0
3.838653775E1,-1.578251505E0,1.644966189E0,-2.748577273E-1,2.296157300E0
3.839659275E1,-1.214784195E0,2.166004559E0,-3.353389140E-1,2.505938662E0
3.840664675E1,-1.048485581E0,2.586201264E0,-2.917304528E-1,2.805862728E0
3.841670175E1,-1.003630420E0,2.743468561E0,-2.133137360E-3,2.921283676E0
3.842675575E1,-1.186961096E0,2.499382975E0,2.445071697E-1,2.777692506E0
3.843681075E1,-1.616476216E0,2.001888419E0,4.092267430E-1,2.605382721E0
3.844686475E1,-2.008109856E0,1.511176633E0,2.382752073E-1,2.524467287E0
3.845691975E1,-2.290423953E0,1.294042618E0,-6.958186626E-2,2.631621139E0
3.846697375E1,-2.505390989E0,1.353044533E0,-4.841308180E-1,2.888268714E0
3.847702875E1,-2.687803068E0,1.589463834E0,-9.144986808E-1,3.253765272E0
3.848708275E1,-2.766658033E0,1.737558019E0,-1.245808936E0,3.496504604E0
3.849713775E1,-2.687599000E0,1.812231640E0,-1.526746598E0,3.583061132E0
3.850719175E1,-2.605428371E0,1.686969663E0,-1.647799165E0,3.514166434E0
3.851724675E1,-2.509091107E0,1.492936828E0,-1.585998920E0,3.322618114E0
3.852730175E1,-2.128936136E0,1.339485424E0,-1.310906134E0,2.836382408E0
3.853735575E1,-1.514163683E0,1.267061811E0,-8.946837826E-1,2.167624590E0
3.854741075E1,-1.305809263E0,9.800816363E-1,-8.083145602E-1,1.821831571E0
3.855746475E1,-1.268137991E0,6.221378982E-1,-9.479144950E-1,1.701108879E0
3.856751975E1,-9.751635432E-1,3.949998826E-1,-9.524389243E-1,1.419192992E0
3.857757375E1,-5.736779290E-1,1.023058087E-1,-8.564277895E-1,1.035877118E0
3.858762875E1,-3.345794338E-1,-3.406313020E-1,-9.333441107E-1,1.048381758E0
3.859768275E1,-1.048288822E-1,-6.925138164E-1,-1.319879125E0,1.494203931E0
3.860773775E1,2.153801420E-1,-8.850070792E-1,-1.870214385E0,2.080223060E0
3.861779175E1,5.575539395E-1,-9.734473854E-1,-2.339813629E0,2.594839885E0
3.862784675E1,9.885340789E-1,-9.516600752E-1,-2.606468883E0,2.945596130E0
3.863790075E1,1.410905363E0,-8.833529019E-1,-2.552416052E0,3.047260080E0
3.864795575E1,1.795017145E0,-8.092569852E-1,-2.360437928E0,3.073865747E0
3.865800975E1,2.122081737E0,-7.876719886E-1,-2.101727872E0,3.088837663E0
3.866806475E1,2.515287694E0,-8.007913864E-1,-1.680033696E0,3.128969838E0
3.867811875E1,2.912836086E0,-9.274105024E-1,-1.317293487E0,3.328658353E0
3.868817375E1,3.148171020E0,-1.208438796E0,-1.133358793E0,3.557500141E0
3.869822775E1,3.205611728E0,-1.449947514E0,-1.111030689E0,3.689537035E0
3.870828275E1,3.274888662E0,-1.535949531E0,-1.108328032E0,3.783176937E0
3.871833775E1,3.367153924E0,-1.424675263E0,-1.033049809E0,3.799291653E0
3.872839175E1,3.470045332E0,-1.264552186E0,-9.055956372E-1,3.802684617E0
3.873844675E1,3.712313310E0,-1.011823246E0,-6.446602035E-1,3.901364271E0
3.874850075E1,3.921501836E0,-7.680510718E-1,-2.320315504E-1,4.002738779E0
3.875855575E1,4.097429937E0,-6.405858636E-1,3.065579684E-1,4.158516577E0
3.876860975E1,4.267331020E0,-6.479749900E-1,1.131115801E0,4.461996031E0
3.877866475E1,4.322509148E0,-8.374920201E-1,2.120994447E0,4.887135732E0
3.878871875E1,4.078795737E0,-1.166042390E0,2.273371426E0,4.812945788E0
3.879877375E1,3.736290987E0,-1.396119801E0,1.811111898E0,4.380541879E0
3.880882775E1,3.511086646E0,-1.408051044E0,1.657885612E0,4.130244773E0
3.881888275E1,3.300753236E0,-1.211143718E0,1.873540427E0,3.983967214E0
3.882893675E1,2.995129506E0,-9.015523607E-1,1.977091108E0,3.700336021E0
3.883899175E1,2.653327007E0,-6.111591661E-1,1.855362457E0,3.294848946E0
3.884904575E1,2.361893008E0,-3.545973766E-1,1.710478978E0,2.937688924E0
3.885910075E1,2.137262863E0,-1.882066691E-1,1.557685094E0,2.651357605E0
3.886915475E1,1.953885117E0,-1.607200778E-1,1.488924176E0,2.461786587E0
3.887920975E1,1.777716696E0,-1.754784501E-1,1.552719930E0,2.366856252E0
3.888926375E1,1.512837534E0,-2.741274101E-1,1.610628123E0,2.226644604E0
3.889931875E1,1.122696980E0,-4.268923509E-1,1.627924187E0,2.023072601E0
3.890937375E1,6.608403262E-1,-6.543817842E-1,1.717001255E0,1.952695257E0
3.891942775E1,2.387666658E-1,-9.165042758E-1,1.816493822E0,2.048570090E0
3.892948275E1,-1.483777750E-1,-1.036676837E0,1.737013789E0,2.028282951E0
3.893953675E1,-4.279422185E-1,-1.055333548E0,1.395320194E0,1.801050217E0
