"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.677052754E1,2.355620992E0,-6.104007822E-1,1.792136514E-1,2.440011661E0
5.678058054E1,1.740237067E0,-8.136128685E-1,4.801680869E-1,1.980139475E0
5.679063354E1,9.498408602E-1,-1.089965290E0,6.500209308E-1,1.585165355E0
5.680068654E1,7.653201297E-2,-1.540974190E0,6.091909933E-1,1.658786384E0
5.681074054E1,-6.125641058E-1,-2.047527253E0,5.159401828E-1,2.198589754E0
5.682079354E1,-1.097381899E0,-2.601965649E0,3.952033657E-1,2.851430864E0
5.683084654E1,-1.419580584E0,-3.330180518E0,1.688956547E-1,3.624063611E0
5.684089954E1,-1.618248945E0,-3.892072799E0,-1.279014105E-1,4.217027282E0
5.685095254E1,-1.772921248E0,-4.037271735E0,-3.592763186E-1,4.424013143E0
5.686100654E1,-1.800014468E0,-3.897968547E0,-5.130972666E-1,4.324058242E0
5.687105954E1,-1.650404246E0,-3.653498507E0,-6.415389597E-1,4.059982482E0
5.688111254E1,-1.400698755E0,-3.480317720E0,-8.541115612E-1,3.847606398E0
5.689116554E1,-1.154061299E0,-3.371501037E0,-1.110868648E0,3.732680789E0
5.690121954E1,-9.010804904E-1,-3.156676673E0,-1.337205595E0,3.544668175E0
5.691127254E1,-6.582764684E-1,-2.947823485E0,-1.567067243E0,3.402747560E0
5.692132554E1,-2.742795838E-1,-2.980003052E0,-1.876318293E0,3.532168996E0
5.693137854E1,2.211109981E-1,-3.225532899E0,-2.037914284E0,3.821785864E0
5.694143154E1,2.811601487E-1,-3.365919870E0,-2.063372476E0,3.958026474E0
5.695148454E1,1.870321827E-1,-3.169563936E0,-2.113485453E0,3.814175841E0
5.696153854E1,8.619950697E-2,-2.726632673E0,-1.976705046E0,3.368875023E0
5.697159154E1,-4.829990163E-2,-2.174413440E0,-1.589847411E0,2.694071543E0
5.698164454E1,-2.994041924E-1,-1.604595989E0,-1.394425862E0,2.146810342E0
5.699169754E1,-5.278736190E-1,-9.855441052E-1,-1.330526905E0,1.737886529E0
5.700175054E1,-6.213268894E-1,-4.526870504E-1,-1.237331058E0,1.456695170E0
5.701180454E1,-6.651738440E-1,-4.493760645E-2,-9.692356360E-1,1.176389965E0
5.702185754E1,-6.373685063E-1,3.596774375E-1,-7.046479583E-1,1.015940558E0
5.703191054E1,-7.190630259E-1,7.637203315E-1,-4.301784861E-1,1.133743317E0
5.704196354E1,-7.542797095E-1,1.049032588E0,-1.188388109E-1,1.297509119E0
5.705201754E1,-8.593644805E-1,1.148332051E0,1.861016715E-1,1.446308280E0
5.706207054E1,-1.104695596E0,1.252877928E0,5.096497482E-1,1.746367180E0
5.707212354E1,-1.483318743E0,1.451364879E0,9.102044857E-1,2.266090623E0
5.708217654E1,-1.963551442E0,1.558391437E0,1.284700522E0,2.816837512E0
5.709222954E1,-2.602897111E0,1.446870709E0,1.560679160E0,3.362176031E0
5.710228254E1,-3.147661728E0,1.092421559E0,1.884619001E0,3.827916926E0
5.711233654E1,-3.433391476E0,5.421152437E-1,2.206217031E0,4.116972134E0
5.712238954E1,-3.512848997E0,1.846951237E-1,2.312069761E0,4.209499607E0
5.713244254E1,-3.368795530E0,-5.860635012E-2,2.655436390E0,4.289937115E0
5.714249554E1,-3.231250599E0,-1.481433016E-1,3.008167920E0,4.417239082E0
5.715254954E1,-3.458376921E0,1.474597621E-1,3.235992984E0,4.738540482E0
5.716260254E1,-3.655940304E0,6.674058723E-1,3.077317092E0,4.825060683E0
5.717265554E1,-3.600769486E0,1.029584164E0,2.549344509E0,4.530424027E0
5.718270854E1,-3.359003198E0,1.421142375E0,1.940479206E0,4.131344537E0
5.719276154E1,-3.182262042E0,2.009251817E0,1.600143188E0,4.089540658E0
5.720281554E1,-3.158579649E0,2.833740215E0,1.460484197E0,4.487730283E0
5.721286854E1,-3.297248999E0,3.591091467E0,1.767012198E0,5.185568531E0
5.722292154E1,-3.429288777E0,4.144015288E0,2.302131833E0,5.850871320E0
5.723297454E1,-3.407204428E0,4.557136862E0,2.733624188E0,6.312625412E0
5.724302742E1,-3.254204137E0,4.767844786E0,2.787619717E0,6.410383152E0
5.725308142E1,-3.035240821E0,4.548720379E0,2.945921386E0,6.211440794E0
5.726313442E1,-2.765026952E0,4.016088150E0,3.550711180E0,6.031740044E0
5.727318742E1,-2.386459646E0,3.661006624E0,4.256763639E0,6.100671752E0
5.728324042E1,-2.033722123E0,3.498856902E0,4.526909680E0,6.072144312E0
5.729329342E1,-1.798210894E0,3.364652778E0,4.369030765E0,5.800248319E0
5.730334742E1,-1.364664266E0,3.269755391E0,4.041905361E0,5.374998403E0
5.731340042E1,-6.830438121E-1,3.120287696E0,3.322123640E0,4.608606040E0
5.732345342E1,-1.897163471E-1,2.842827957E0,2.393822606E0,3.721296784E0
5.733350642E1,1.887834238E-1,2.440996188E0,1.519269179E0,2.881367802E0
5.734355942E1,6.923996495E-1,2.181187440E0,7.359422565E-1,2.403873317E0
5.735361342E1,1.033212800E0,2.111483951E0,1.896252036E-1,2.358357667E0
5.736366642E1,1.107310617E0,2.126096728E0,6.982277155E-2,2.398186673E0
5.737371942E1,8.993517610E-1,2.302285615E0,2.592140865E-1,2.485265496E0
5.738377242E1,6.774769704E-1,2.744343889E0,7.404639083E-1,2.922102877E0
5.739382542E1,4.925076123E-1,3.305054448E0,1.172215295E0,3.541191515E0
5.740387942E1,3.949512045E-1,3.912162663E0,1.331337329E0,4.151320541E0
5.741393242E1,3.402328143E-1,4.006308097E0,1.480663522E0,4.284696886E0
5.742398542E1,3.518885078E-1,3.410393207E0,1.603312964E0,3.784867212E0
5.743403842E1,2.164169995E-1,2.713161272E0,1.852997258E0,3.292670534E0
5.744409142E1,1.698360331E-1,2.201897108E0,2.316441139E0,3.200483511E0
5.745414542E1,2.386291100E-1,1.948567659E0,2.794594275E0,3.415203792E0
5.746419842E1,3.834751667E-1,1.719501817E0,3.174599558E0,3.630677906E0
5.747425142E1,4.591384296E-1,1.437999898E0,3.329870616E0,3.656048430E0
5.748430442E1,6.021350120E-1,1.313644239E0,3.040269134E0,3.366224022E0
5.749435742E1,6.514824423E-1,1.103164941E0,2.701948652E0,2.990305800E0
5.750441142E1,6.992050776E-1,1.070073794E0,2.194215036E0,2.539394670E0
5.751446442E1,8.146522111E-1,1.101306696E0,1.450432248E0,1.995066006E0
5.752451742E1,9.045133907E-1,9.717364901E-1,7.803758329E-1,1.539935947E0
5.753457042E1,1.060538447E0,9.778690499E-1,3.759385443E-1,1.490737893E0
5.754462342E1,1.276421742E0,1.148748080E0,2.585796636E-1,1.736588050E0
5.755467742E1,1.495554919E0,1.619285803E0,6.038138938E-1,2.285467621E0
5.756473042E1,1.703517868E0,2.255552328E0,1.059250597E0,3.018526339E0
5.757478342E1,1.833459664E0,2.680817399E0,1.023946279E0,3.405410731E0
5.758483642E1,1.948659461E0,2.331588059E0,6.033145416E-1,3.097993706E0
5.759488942E1,2.038207522E0,1.245828525E0,2.361357111E-1,2.400445519E0
5.760494342E1,2.120368795E0,3.914298651E-1,5.701152205E-1,2.230294270E0
5.761499642E1,2.092799466E0,-2.071229964E-2,1.050134203E0,2.341585029E0
5.762504942E1,1.780843202E0,5.707584143E-2,1.433464213E0,2.286805591E0
5.763510242E1,1.266891072E0,5.090223420E-1,1.632885257E0,2.128480913E0
5.764515542E1,7.194865836E-1,1.075254427E0,1.646305202E0,2.093837110E0
5.765520942E1,2.374672683E-1,1.761690355E0,1.507945461E0,2.331060515E0
5.766526242E1,-7.307850122E-3,2.370981335E0,1.321333328E0,2.714319005E0
5.767531542E1,2.311651392E-1,2.384688671E0,1.562149150E0,2.860155126E0
5.768536842E1,-1.946318820E-1,2.456478738E0,2.308387184E0,3.376510144E0
5.769542142E1,-6.042354780E-1,2.964144526E0,2.389141325E0,3.854769715E0
5.770547542E1,-6.115225706E-1,3.192091211E0,1.700280265E0,3.668018421E0
5.771552842E1,-5.668634377E-1,2.714308204E0,1.379421322E0,3.097031864E0
5.772558142E1,-6.398018982E-1,2.165042400E0,1.287507770E0,2.598928880E0
5.773563442E1,-6.827106670E-1,1.848173598E0,1.170634793E0,2.291773401E0
5.774568742E1,-9.336940666E-1,1.546800209E0,8.119133753E-1,1.980802571E0
5.775574142E1,-1.621788265E0,1.433144370E0,9.005676895E-1,2.344167683E0
5.776579442E1,-2.023859916E0,1.346007116E0,5.329871553E-1,2.488336678E0
5.777584742E1,-2.178964621E0,1.115277156E0,2.469238240E-1,2.460223837E0
5.778590042E1,-2.178295407E0,5.406549016E-1,2.495264196E-1,2.258216561E0
5.779595342E1,-2.438906101E0,1.020540860E-1,4.123000395E-1,2.475614939E0
5.780600742E1,-2.782288225E0,-5.345948473E-2,2.925724518E-1,2.798139440E0
5.781606042E1,-2.921235903E0,-2.679258531E-1,-1.343362713E-1,2.936571078E0
5.782611342E1,-2.826737005E0,-7.384144592E-1,-2.174035710E-1,2.929669319E0
5.783616642E1,-2.415855207E0,-1.217124689E0,-4.752149105E-2,2.705551179E0
5.784621942E1,-2.087077673E0,-1.311275094E0,2.600777203E-1,2.478502775E0
5.785627342E1,-1.819470786E0,-1.303595799E0,5.756788462E-1,2.311112737E0
5.786632642E1,-1.574938473E0,-1.252551068E0,6.970763987E-1,2.129608151E0
5.787637942E1,-1.409287730E0,-1.018501205E0,5.887099510E-1,1.835760338E0
5.788643242E1,-1.305292954E0,-8.990075062E-1,2.483236474E-1,1.604265821E0
5.789648542E1,-1.304520244E0,-1.062303063E0,3.583641529E-2,1.682719559E0
5.790653942E1,-1.426077279E0,-1.315449859E0,9.146857917E-2,1.942285056E0
5.791659242E1,-1.347497279E0,-1.636501468E0,2.611115080E-1,2.135899153E0
5.792664542E1,-1.154589156E0,-1.878538335E0,6.756469381E-1,2.306183249E0
5.793669842E1,-1.084137224E0,-1.653483828E0,6.138734436E-1,2.070314685E0
5.794675142E1,-1.067095880E0,-1.621948040E0,4.448140669E-1,1.991800345E0
5.795680542E1,-9.537927009E-1,-1.846412416E0,2.875520325E-1,2.098009890E0
5.796685842E1,-9.140958077E-1,-2.201774755E0,5.554591745E-1,2.447839478E0
5.797691142E1,-1.062177202E0,-2.829246045E0,1.226968623E0,3.261641549E0
5.798696442E1,-1.174951573E0,-3.178849314E0,1.755223626E0,3.816595884E0
5.799701742E1,-1.193826678E0,-3.309072070E0,2.554788267E0,4.347657207E0
5.800707142E1,-1.348754284E0,-3.613989163E0,3.449192991E0,5.174648595E0
5.801712442E1,-1.357148547E0,-4.124598147E0,3.734585647E0,5.727241221E0
5.802717742E1,-8.723045880E-1,-4.682106771E0,3.508911189E0,5.915699184E0
5.803723042E1,-3.995270893E-1,-5.016101775E0,3.508083808E0,6.134130005E0
5.804728342E1,-2.333734499E-1,-4.730201581E0,3.142328775E0,5.683616832E0
5.805733742E1,-4.789258825E-2,-4.200697320E0,2.305891008E0,4.792210869E0
5.806739042E1,1.079882607E-1,-3.587272358E0,1.112407050E0,3.757343992E0
5.807744342E1,4.830021958E-1,-2.710769469E0,-3.159507895E-1,2.771531551E0
5.808749642E1,8.849342083E-1,-2.038967952E0,-1.615317298E0,2.747680628E0
5.809754942E1,1.375865192E0,-1.629885051E0,-2.489756119E0,3.278477671E0
5.810760342E1,1.809556539E0,-1.347175097E0,-2.766549860E0,3.569758218E0
5.811765642E1,2.044102538E0,-1.187188407E0,-2.708233824E0,3.594760346E0
5.812770942E1,2.110309830E0,-1.267850600E0,-2.461326372E0,3.481232574E0
5.813776242E1,1.959294669E0,-1.576721289E0,-2.174160841E0,3.324433934E0
5.814781542E1,1.669305224E0,-2.058309372E0,-1.879604428E0,3.249019885E0
5.815786942E1,1.309164395E0,-2.581222944E0,-1.485038409E0,3.252992834E0
5.816792242E1,8.072749984E-1,-3.123588741E0,-9.280700684E-1,3.357054304E0
5.817797542E1,3.040784018E-1,-3.565716890E0,-5.054491085E-1,3.614177557E0
5.818802842E1,-2.096177110E-1,-3.911994263E0,-9.490206420E-2,3.918755555E0
5.819808142E1,-8.412386236E-1,-4.149453784E0,2.433681321E-1,4.240858070E0
5.820813542E1,-1.323822341E0,-4.203714191E0,1.409512264E-1,4.409488160E0
5.821818842E1,-1.597555357E0,-4.366382561E0,-2.213978040E-1,4.654728432E0
5.822824142E1,-1.722888085E0,-4.685177728E0,-6.186044258E-1,5.030099913E0
5.823829442E1,-1.673300042E0,-4.865375758E0,-8.935147780E-1,5.222086074E0
5.824834767E1,-1.535253566E0,-4.728902037E0,-1.141896898E0,5.101318116E0
5.825840167E1,-1.280859778E0,-4.283639489E0,-1.369798560E0,4.676164789E0
5.826845467E1,-1.005744335E0,-3.727034553E0,-1.518628324E0,4.148317757E0
5.827850767E1,-6.207653374E-1,-3.361384477E0,-1.600116876E0,3.774205773E0
5.828856067E1,-2.103252606E-1,-2.963899235E0,-1.594986529E0,3.372375634E0
5.829861367E1,2.770505793E-2,-2.374023057E0,-1.509920651E0,2.813647707E0
5.830866767E1,2.683045517E-1,-1.814014456E0,-1.509435332E0,2.375085430E0
5.831872067E1,5.182550955E-1,-1.361796937E0,-1.497538587E0,2.089426012E0
5.832877367E1,7.433148645E-1,-1.141730544E0,-1.479724460E0,2.011380148E0
5.833882667E1,8.583144667E-1,-9.961597252E-1,-1.406782783E0,1.925636446E0
5.834887967E1,8.886830775E-1,-7.736383787E-1,-1.090854213E0,1.605688908E0
5.835893367E1,9.624808594E-1,-5.435644761E-1,-6.194423318E-1,1.267099265E0
5.836898667E1,8.620016478E-1,-2.361956450E-1,-9.760230839E-2,8.990892248E-1
5.837903967E1,8.232131926E-1,2.378384203E-1,1.760579091E-1,8.747819511E-1
5.838909267E1,6.705928972E-1,6.769216311E-1,2.495948321E-1,9.849950805E-1
5.839914567E1,4.036518614E-1,1.022013774E0,1.457880431E-1,1.108467921E0
5.840919967E1,1.369611595E-1,1.138023994E0,6.501285195E-2,1.148078238E0
5.841925267E1,-1.056963349E-1,1.254881476E0,1.111321807E-2,1.259373947E0
5.842930567E1,-3.144206462E-1,1.466044314E0,-8.189434826E-2,1.501616781E0
5.843935867E1,-4.106915801E-1,1.572356342E0,-3.642873824E-2,1.625515024E0
5.844941167E1,-4.994283402E-1,1.680486270E0,9.601420462E-2,1.755756674E0
5.845946567E1,-5.757189728E-1,1.833166134E0,1.009311283E-1,1.924093943E0
5.846951867E1,-7.247540478E-1,1.951819296E0,8.783044159E-2,2.083886077E0
5.847957167E1,-8.138678071E-1,2.022348119E0,1.510733414E-1,2.185199276E0
5.848962467E1,-8.776316938E-1,2.090150093E0,1.202953523E-1,2.270118008E0
5.849967767E1,-7.211164219E-1,2.154797494E0,2.120773423E-1,2.282134512E0
5.850973167E1,-7.105116192E-1,2.096035315E0,1.689944726E-1,2.219628333E0
5.851978467E1,-7.809066870E-1,2.032154776E0,9.130719602E-2,2.178945913E0
5.852983767E1,-8.154858778E-1,1.949412874E0,-4.083116537E-1,2.152195664E0
5.853989067E1,-8.896160008E-1,1.880663944E0,-1.290077037E-1,2.084455921E0
5.854994367E1,-7.991208369E-1,2.290628021E0,1.251226382E0,2.729677325E0
5.855999767E1,-4.412781459E-1,2.623557663E0,1.577099896E0,3.092737508E0
5.857005067E1,-4.549973949E-1,2.524332460E0,1.835617579E0,3.154166910E0
5.858010367E1,-8.570733952E-1,2.254101342E0,1.849066175E0,3.038847377E0
5.859015667E1,-9.444599600E-1,2.189415934E0,1.879056544E0,3.035852474E0
5.860020967E1,-7.860859314E-1,2.352571377E0,1.874174704E0,3.108866995E0
5.861026367E1,-6.208345538E-1,2.727451575E0,1.894209604E0,3.378232920E0
5.862031667E1,-5.000445271E-1,3.119943879E0,1.966960661E0,3.721965688E0
5.863036967E1,-3.944372343E-1,3.406953290E0,1.916012117E0,3.928614754E0
5.864042267E1,-2.808677148E-1,3.586134197E0,1.726307976E0,3.989910322E0
5.865047567E1,-2.141681604E-1,3.761939507E0,1.505957408E0,4.057827567E0
5.866052967E1,-3.191571102E-1,4.017127785E0,1.312634425E0,4.238181926E0
5.867058267E1,-4.822050375E-1,4.164781090E0,1.236958591E0,4.371268670E0
5.868063567E1,-5.750382838E-1,4.051401240E0,1.490675125E0,4.355069846E0
5.869068867E1,-6.359515066E-1,3.589888694E0,2.303903539E0,4.312737724E0
5.870074167E1,-7.187344124E-1,2.977999211E0,3.422860640E0,4.593586117E0
5.871079567E1,-6.892625452E-1,2.472412693E0,4.776119766E0,5.422105439E0
5.872084867E1,-5.697051845E-1,2.171959949E0,5.828425040E0,6.245999717E0
5.873090167E1,-3.585765896E-1,2.096853633E0,6.092197031E0,6.452924686E0
5.874095467E1,-2.823530538E-1,2.091746382E0,5.318929074E0,5.722423671E0
5.875100767E1,-2.735150238E-1,1.998511944E0,4.365838770E0,4.809304380E0
5.876106167E1,-3.046916468E-1,1.917110224E0,3.346425253E0,3.868683314E0
5.877111467E1,-3.183481113E-1,1.990069442E0,2.146140983E0,2.944086110E0
5.878116767E1,-2.649098958E-1,2.057613553E0,1.151924872E0,2.372947892E0
5.879122067E1,8.531522524E-2,1.970871863E0,-3.159367561E-2,1.972970540E0
5.880127367E1,1.026442163E-1,1.544010795E0,-8.293708223E-1,1.755665438E0
5.881132767E1,-3.104888688E-1,1.155075645E0,-2.088829499E0,2.407033809E0
5.882138067E1,-3.545956224E-1,9.272277769E-1,-1.762715664E0,2.023031368E0
5.883143367E1,3.148644864E-1,8.195039383E-1,-1.333780881E0,1.596777313E0
5.884148667E1,5.950505986E-1,6.964969397E-1,-6.153867030E-1,1.103582347E0
5.885153967E1,4.622210452E-1,7.669225591E-1,-5.020536304E-2,8.968495330E-1
5.886159367E1,3.284639040E-1,1.056821079E0,7.850296319E-2,1.109469263E0
5.887164667E1,1.873287645E-1,1.440249030E0,9.206850350E-2,1.455295827E0
5.888169967E1,-1.732060393E-2,1.775770450E0,1.963898474E-1,1.786681188E0
5.889175267E1,-1.780639609E-1,2.018969305E0,1.860285813E-1,2.035325640E0
5.890180567E1,-2.489794674E-1,2.228746060E0,7.447657049E-2,2.243846371E0
5.891185967E1,-3.387826682E-1,2.252154219E0,1.006416911E-1,2.279715130E0
5.892191267E1,-4.300699837E-1,2.062389267E0,1.196486503E-1,2.110148212E0
5.893196567E1,-5.685176881E-1,1.663256572E0,3.319727451E-1,1.788809853E0
5.894201867E1,-7.487485358E-1,1.166319548E0,7.548895741E-1,1.578221761E0
5.895207167E1,-7.347051318E-1,7.610335359E-1,1.100350676E0,1.526347039E0
5.896212567E1,-8.013525729E-1,4.483636191E-1,1.507628542E0,1.765259103E0
5.897217867E1,-1.309373287E0,2.316839334E-1,2.052567991E0,2.445643311E0
5.898223167E1,-1.411583640E0,2.020517063E-1,2.424039847E0,2.812358876E0
5.899228467E1,-1.294643712E0,2.850634575E-2,2.687042345E0,2.982802628E0
5.900233767E1,-1.488054111E0,-1.364247505E-1,2.648257763E0,3.040754171E0
5.901239167E1,-1.616336175E0,-1.312555195E-1,2.245820222E0,2.770104531E0
5.902244467E1,-1.749860268E0,-3.623212561E-2,1.618032745E0,2.383559038E0
5.903249767E1,-1.849241446E0,4.804832518E-2,1.078379179E0,2.141238945E0
5.904255067E1,-1.860611795E0,1.142740358E-1,4.731561059E-1,1.923229447E0
5.905260367E1,-1.895343525E0,1.383433682E-1,-5.643498659E-2,1.901223520E0
5.906265767E1,-1.925516766E0,9.302642360E-2,-5.322176617E-1,1.999881089E0
5.907271067E1,-1.941601579E0,-4.635687187E-2,-8.564025003E-1,2.122590609E0
5.908276367E1,-1.936266579E0,-2.593704996E-1,-9.999855584E-1,2.194623530E0
5.909281667E1,-1.893421107E0,-5.243740605E-1,-1.049920780E0,2.227632215E0
5.910286967E1,-1.825094053E0,-8.593380218E-1,-9.741584069E-1,2.240181854E0
5.911292267E1,-1.779061409E0,-1.298318979E0,-8.194393265E-1,2.349930314E0
5.912297667E1,-1.713857792E0,-1.629476038E0,-7.594720370E-1,2.483807252E0
5.913302967E1,-1.542114982E0,-1.855928175E0,-6.598161864E-1,2.501588577E0
5.914308267E1,-1.340288832E0,-2.137540752E0,-5.220996398E-1,2.576439918E0
5.915313567E1,-1.157832168E0,-2.401353235E0,-4.548180681E-1,2.704428251E0
5.916318967E1,-9.708706637E-1,-2.563687729E0,-5.212997407E-1,2.790490645E0
5.917324267E1,-8.155577255E-1,-2.665520206E0,-6.364741015E-1,2.859236201E0
5.918329567E1,-6.477619321E-1,-2.725914927E0,-7.433921939E-1,2.898765196E0
5.919334867E1,-5.294177956E-1,-2.757104560E0,-8.827787054E-1,2.942992864E0
5.920340167E1,-4.254576269E-1,-2.831898634E0,-9.312421829E-1,3.011291429E0
5.921345467E1,-3.330605464E-1,-2.914548443E0,-8.452413350E-1,3.052860113E0
5.922350867E1,-3.001777060E-1,-2.964157974E0,-7.317685139E-1,3.067869670E0
5.923356167E1,-2.857040200E-1,-2.999583330E0,-5.817915255E-1,3.068812201E0
5.924361058E1,-2.668075000E-1,-3.062955746E0,-3.851321214E-1,3.098582078E0
5.925366358E1,-2.376874525E-1,-3.029610829E0,-2.722592247E-1,3.051091966E0
5.926371658E1,-1.935422168E-1,-3.004048264E0,-3.116729665E-1,3.026368220E0
5.927377058E1,-1.466345372E-1,-3.097501096E0,-3.554627645E-1,3.121276743E0
5.928382358E1,-1.036327246E-1,-3.267191680E0,-3.889199477E-1,3.291890025E0
5.929387658E1,1.438382160E-2,-3.380072763E0,-4.732443988E-1,3.413071789E0
5.930392958E1,1.965475029E-1,-3.389904563E0,-4.202651167E-1,3.421506487E0
5.931398258E1,4.009826805E-1,-3.343092632E0,-3.177815527E-1,3.382017234E0
5.932403658E1,5.568634199E-1,-3.253319161E0,-1.671759886E-1,3.304864633E0
5.933408958E1,5.369664048E-1,-3.276780236E0,2.611074150E-1,3.330735462E0
5.934414258E1,3.359756393E-1,-3.668410369E0,1.222249335E0,3.881237908E0
5.935419558E1,-1.043910719E-2,-4.277436470E0,2.509914980E0,4.959460146E0
5.936424858E1,-2.832997911E-1,-4.662619463E0,3.451839441E0,5.808224733E0
5.937430258E1,-3.623397479E-1,-4.538980088E0,3.589163640E0,5.797907033E0
5.938435558E1,-3.920587697E-1,-4.168309592E0,3.523750838E0,5.472233082E0
5.939440858E1,-6.443602413E-1,-3.961963398E0,3.463421606E0,5.301664202E0
5.940446158E1,-7.040215022E-1,-3.752377555E0,3.112866994E0,4.926045525E0
5.941451458E1,-5.506955210E-1,-3.409314396E0,2.617004396E0,4.333059221E0
5.942456858E1,-2.580960258E-1,-2.951536175E0,2.003772392E0,3.576769932E0
5.943462158E1,1.198338608E-1,-2.432086055E0,1.317934341E0,2.768818098E0
5.944467458E1,5.030272648E-1,-1.895328761E0,6.867133784E-1,2.077710953E0
5.945472758E1,8.320775715E-1,-1.352869847E0,1.312220442E-1,1.593684138E0
5.946478058E1,1.092566570E0,-8.216907969E-1,-4.071047884E-1,1.426398186E0
5.947483458E1,1.274632494E0,-3.579608412E-1,-8.642664206E-1,1.581069386E0
5.948488758E1,1.425300331E0,8.204199046E-2,-1.282294977E0,1.918982108E0
5.949494058E1,1.561228214E0,4.526203921E-1,-1.534505854E0,2.235398615E0
5.950499358E1,1.598398087E0,8.587599514E-1,-1.644841644E0,2.449050659E0
5.951504658E1,1.526924939E0,1.196273518E0,-1.750958667E0,2.613125782E0
5.952510058E1,1.276112278E0,1.286070671E0,-1.705491888E0,2.488200734E0
5.953515358E1,9.926084919E-1,1.282757784E0,-1.560608994E0,2.250830865E0
5.954520658E1,6.211201172E-1,1.201911257E0,-1.341117382E0,1.904987323E0
5.955525958E1,2.401618845E-1,1.071009348E0,-1.042084342E0,1.513498771E0
5.956531258E1,-1.786679600E-1,8.293272606E-1,-6.752282774E-1,1.084268957E0
5.957536658E1,-6.163711549E-1,4.710166097E-1,-1.925113893E-1,7.992688422E-1
5.958541958E1,-1.024840757E0,1.389430001E-1,3.300975430E-1,1.085618774E0
5.959547258E1,-1.445690302E0,-1.845346177E-1,7.954365063E-1,1.660359211E0
5.960552558E1,-1.727637779E0,-3.578300098E-1,9.804155123E-1,2.018412541E0
5.961557858E1,-1.940745985E0,-4.111341047E-1,9.827608305E-1,2.213898164E0
5.962563258E1,-2.063614843E0,-3.808390957E-1,8.215419853E-1,2.253547397E0
5.963568558E1,-2.091529158E0,-3.379573703E-1,5.135322994E-1,2.180005694E0
5.964573858E1,-1.998053522E0,-2.730991772E-1,1.466844213E-1,2.021958792E0
5.965579158E1,-1.823889234E0,-6.749996513E-2,-1.326329774E-1,1.829950734E0
5.966584458E1,-1.565367166E0,2.330486736E-1,-4.357871354E-1,1.641522609E0
5.967589858E1,-1.303248475E0,5.050804415E-1,-7.205582321E-1,1.572503420E0
5.968595158E1,-1.007359774E0,6.915136501E-1,-8.875997347E-1,1.510231152E0
5.969600458E1,-7.077645242E-1,9.117042965E-1,-9.987102807E-1,1.526288823E0
5.970605758E1,-4.542930613E-1,1.097266562E0,-9.944324577E-1,1.548958362E0
5.971611058E1,-2.077423628E-1,1.198423685E0,-8.375463992E-1,1.476773574E0
5.972616458E1,9.633543603E-3,1.328001200E0,-6.485579574E-1,1.477940262E0
5.973621758E1,1.749377288E-1,1.479889059E0,-4.650694066E-1,1.561077957E0
5.974627058E1,1.889074579E-1,1.676935256E0,-1.333527696E-1,1.692802659E0
5.975632358E1,9.910376374E-2,1.990181416E0,1.118981659E-1,1.995786768E0
5.976637658E1,3.747049280E-2,2.265488794E0,2.806289291E-1,2.283111060E0
5.977643058E1,-3.063670568E-2,2.462000264E0,3.780312628E-1,2.491042260E0
5.978648358E1,-6.709592253E-2,2.680632919E0,3.432567018E-1,2.703353450E0
5.979653658E1,-1.153611794E-1,2.856808942E0,1.459020638E-1,2.862857479E0
5.980658958E1,-1.971747265E-1,2.909827108E0,-5.151981711E-3,2.916504452E0
5.981664258E1,-2.763416775E-1,2.807421897E0,5.380023122E-3,2.820994749E0
5.982669658E1,-3.348250169E-1,2.701556596E0,1.841545486E-1,2.728448044E0
5.983674958E1,-3.160868834E-1,2.645235338E0,4.090612668E-1,2.695275873E0
5.984680258E1,-2.816732053E-1,2.605237167E0,7.036106622E-1,2.713239476E0
5.985685558E1,-3.138865761E-1,2.609241340E0,9.330290920E-1,2.788764680E0
5.986690858E1,-2.928810752E-1,2.632852981E0,9.992061245E-1,2.831273040E0
5.987696258E1,-2.079980323E-1,2.687609817E0,9.406643862E-1,2.855058528E0
5.988701558E1,-8.456119023E-2,2.776145433E0,8.429889876E-1,2.902544486E0
5.989706858E1,-6.991223395E-3,2.857370567E0,8.046499640E-1,2.968514275E0
5.990712158E1,4.533635002E-2,2.961442527E0,8.333533609E-1,3.076796232E0
5.991717458E1,3.951047670E-2,2.940752447E0,1.135640377E0,3.152660004E0
5.992722858E1,-1.182021588E-1,2.604102514E0,2.076277281E0,3.332603937E0
5.993728158E1,-3.172076119E-1,2.122781357E0,3.210777451E0,3.862112530E0
5.994733458E1,-4.769174004E-1,1.911395155E0,3.948273312E0,4.412453263E0
5.995738758E1,-5.967361682E-1,1.942893521E0,4.306611153E0,4.762124412E0
5.996744058E1,-7.948302962E-1,1.900027583E0,4.634298474E0,5.071349166E0
5.997749358E1,-9.745263429E-1,1.661739220E0,4.759187983E0,5.134291488E0
5.998754758E1,-1.039839888E0,1.439806103E0,4.600762353E0,4.931665321E0
5.999760058E1,-1.082303464E0,1.346353271E0,4.185097241E0,4.527591726E0
6.000765358E1,-1.086221757E0,1.422210954E0,3.635235021E0,4.051850856E0
6.001770658E1,-1.039535321E0,1.632996062E0,3.024710278E0,3.591125462E0
6.002775958E1,-9.262996776E-1,1.843566284E0,2.452950820E0,3.205266832E0
